logFC	logCPM	LR	PValue	FDR
HMPREF1120_07758	-0.159543263950756	3.63613951616338	0.549713128876416	0.458434933202517	0.544922506192439
HMPREF1120_07275	0.263412295713332	9.2931305522598	0.549627500834735	0.458469937030755	0.544922506192439
HMPREF1120_09240	0.102786053832434	5.37062630213023	0.548462673154847	0.458946526242222	0.545415606831968
HMPREF1120_02791	0.091730874604468	5.94483884441995	0.546455767628929	0.459769492663014	0.546320156872806
HMPREF1120_05197	0.108445274929662	5.29552730285101	0.545560787179612	0.460137248744478	0.546683633658907
HMPREF1120_02643	0.142929051581186	6.16784288842343	0.543521500852325	0.460976955398814	0.547607656252093
HMPREF1120_06135	0.107688298718568	5.19873849006867	0.543022631421928	0.461182742550865	0.547778480634676
HMPREF1120_07048	0.117697098269411	8.74905954910601	0.542486770620684	0.461403951448519	0.547967574109739
HMPREF1120_07968	-0.12903647634666	4.80811665534324	0.54213416301696	0.461549603475397	0.548066896790122
HMPREF1120_06069	-0.267338370109883	2.38936569977915	0.540697966245248	0.462143610495729	0.548698520213725
HMPREF1120_05194	0.109808876139071	5.24657435089459	0.54047271569056	0.462236883763163	0.548735537589343
HMPREF1120_00707	-0.0969917744446938	7.1901436913287	0.539570113980343	0.462610939759977	0.549105826011943
HMPREF1120_07838	0.339741883813901	1.26764640725131	0.538516928502086	0.463048010038534	0.549550801062386
HMPREF1120_01547	0.122406598603869	8.77067547399989	0.534696087495568	0.46463919051632	0.551365184180573
HMPREF1120_01226	0.137451450865465	4.67624559756226	0.534272296599597	0.46481621465944	0.551484336347686
HMPREF1120_05724	-0.117600521617694	8.98234289998319	0.534156954730381	0.464864413426945	0.551484336347686
HMPREF1120_09198	0.0907735815505187	6.28059965478808	0.533986132729144	0.464935810760358	0.551495001300574
HMPREF1120_00627	-0.172282687046879	4.26511679142591	0.53199105697657	0.465770978617048	0.552411506917038
HMPREF1120_08918	-0.126124874137251	4.51509687556977	0.530499343304832	0.466397000842128	0.553079749925106
HMPREF1120_01622	0.138177485018139	4.5296356539306	0.530011006499082	0.466602232160301	0.553248883080716
HMPREF1120_00483	-0.139789687333896	5.71999294141127	0.52961595154585	0.466768366171679	0.553371619514238
HMPREF1120_06702	0.33879123061712	1.26685461110524	0.529296852401511	0.466902627399255	0.553456541693791
HMPREF1120_04394	0.11664657380592	9.15117598133251	0.528164754181745	0.467379458442639	0.553847135469257
HMPREF1120_03574	-0.100131589607506	6.06574871903831	0.528093588237527	0.467409459075171	0.553847135469257
HMPREF1120_05523	0.139844130925706	4.02413453784045	0.528068210552967	0.467420158009474	0.553847135469257
HMPREF1120_02714	0.123703524247212	8.80998388563882	0.527867672170807	0.46750471646025	0.553873063327421
HMPREF1120_06275	0.0996338936597875	7.65450015002093	0.526528287727168	0.468070107585551	0.554468571143903
HMPREF1120_06542	0.103351383985978	7.55335328075645	0.526146210243581	0.468231594295459	0.554585524566275
HMPREF1120_08391	0.115513329444565	4.83464374633694	0.525022031933445	0.468707252615246	0.555074509697256
HMPREF1120_02928	-0.0953603496537375	6.88972627997949	0.524254512924923	0.469032448850966	0.555385200388046
HMPREF1120_05380	-0.12954959414478	4.96689885637557	0.523829106541702	0.469212848994562	0.55552437654943
HMPREF1120_06681	-0.129419174186346	4.45817710043839	0.523528534226494	0.469340378634343	0.555589161661292
HMPREF1120_08792	0.110386036680877	7.6510426033288	0.523295851578863	0.46943914171663	0.555589161661292
HMPREF1120_02792	-0.121737601591057	4.49720877811834	0.52314379002873	0.469503702924435	0.555589161661292
HMPREF1120_05982	-0.0870619462203562	6.39283821371722	0.523107644037926	0.469519051633646	0.555589161661292
HMPREF1120_05650	-0.0960489649232982	6.1555343443976	0.521430800342658	0.470231980684947	0.556343899423288
HMPREF1120_09238	-0.286645453302089	2.50285904339044	0.521311473717347	0.470282780207306	0.556343899423288
HMPREF1120_04271	-0.102546693652631	7.51196168161416	0.521025028071858	0.47040476145549	0.556413716635278
HMPREF1120_08683	0.130008198688214	4.28486134563579	0.520491909153222	0.470631922964757	0.556607909962467
HMPREF1120_05097	-0.102545077691878	5.381499295026	0.519006403337033	0.471265830026517	0.557283037594584
HMPREF1120_08104	-0.0865634068217331	6.1153213786755	0.517692860934376	0.47182750451436	0.557872579260556
HMPREF1120_00542	-0.0942485764522477	6.22102522337406	0.516412591042709	0.472375993269641	0.558446374919574
HMPREF1120_07543	-0.0946770803322483	5.98490432408767	0.514695810302556	0.473113110862584	0.559242985646422
HMPREF1120_06825	-0.256074664368339	2.23996829777624	0.513066589645918	0.473814357705839	0.559996987969305
HMPREF1120_00279	0.129378457336277	5.50270501840336	0.512883861239122	0.473893112460974	0.56001516913849
HMPREF1120_02892	-0.185536892082159	3.09841911296503	0.51196976477304	0.474287401011141	0.560406172313873
HMPREF1120_04021	-0.114023913032738	4.71536480831125	0.511589712182897	0.474451490465549	0.560525109791987
HMPREF1120_04437	-0.383463315542121	0.931515787880109	0.51061276014568	0.474873717163177	0.560948942463708
HMPREF1120_01037	-0.092132412811847	7.16950641493627	0.509494988513458	0.475357553437599	0.561422008117719
HMPREF1120_04325	-0.128828576743523	5.4774638949165	0.509284215001617	0.475448878192749	0.561422008117719
HMPREF1120_07446	0.147289033469079	3.94174373841478	0.509247508553036	0.475464785419601	0.561422008117719
HMPREF1120_05679	-0.121233141976473	4.93340267174226	0.508365485950161	0.475847282026815	0.561798588012152
HMPREF1120_00213	-0.0979348115045385	7.79924709738112	0.508124464968892	0.475951889901671	0.561847027926939
HMPREF1120_04472	-0.277472290422878	1.78651792040451	0.507608670665032	0.476175880603818	0.562008027036765
HMPREF1120_08636	0.0973823834648256	5.34387470272714	0.507394434363846	0.476268966070705	0.562008027036765
HMPREF1120_02536	0.0888221828882859	6.88640063266163	0.50737119132026	0.476279066932029	0.562008027036765
HMPREF1120_00389	-0.103293090409677	7.83171155826866	0.504712765256393	0.477436661001337	0.563244866531425
HMPREF1120_04625	-0.0887524539169088	6.50046040698022	0.504671392812197	0.47745471259329	0.563244866531425
HMPREF1120_01803	-0.161926561215569	3.67154412651043	0.503330045686575	0.478040572046062	0.563850199338268
HMPREF1120_04943	0.117116005863323	4.69037860972167	0.503204524552632	0.478095455883404	0.563850199338268
HMPREF1120_00638	0.0938100533411913	6.0300496492883	0.502483250578077	0.478411030902361	0.564147088348567
HMPREF1120_05153	0.262395803982189	1.9792418638646	0.50177185453185	0.478722617603147	0.564439195698333
HMPREF1120_00669	0.0961289108242008	5.75137036312235	0.501401012877552	0.478885175317812	0.564555535523413
HMPREF1120_04821	0.322926453148442	1.32109413	0.501097646619401	0.479018222455644	0.564637059069031
HMPREF1120_09071	-0.125072898371398	5.6588401058754	0.500586977560035	0.479242322838843	0.564825874490111
HMPREF1120_04682	-0.0940477057556705	6.33533281855728	0.50036858490073	0.479338213946637	0.564863554693483
HMPREF1120_06051	0.0933369864625461	5.80989062513938	0.500218414417932	0.479404168511802	0.564865951618506
HMPREF1120_02008	0.112825244095112	9.33820061876674	0.499601994079233	0.479675054743883	0.565109779865578
HMPREF1120_03880	0.111640457785261	8.93545066053144	0.499017331636029	0.4799322166216	0.565337376470952
HMPREF1120_05799	0.121375164752386	5.08588976539463	0.495382718367054	0.481535971957894	0.567077865320109
HMPREF1120_01219	0.0962175889687184	6.316669710872	0.495377880197535	0.481538112635747	0.567077865320109
HMPREF1120_03749	-0.0875174552781415	5.84116790382689	0.494377360078371	0.481981135105023	0.567523956152311
HMPREF1120_03433	-0.0925314145167078	5.48526495321322	0.493346380816885	0.48243834601774	0.56798663252848
HMPREF1120_03278	-0.251582939216074	2.88702929412368	0.492896251716458	0.482638189666701	0.568114530977849
HMPREF1120_01131	-0.108740368408368	8.80697817190406	0.492812118983693	0.482675557155334	0.568114530977849
HMPREF1120_06513	0.222060159019581	2.50663530468733	0.492381644377748	0.482866826660669	0.568263969529942
HMPREF1120_06004	0.112544830498177	5.18055060225794	0.49165550448706	0.48318974980891	0.568568284828407
HMPREF1120_00446	-0.0909611519597896	6.15142520476916	0.490919278884324	0.483517521554529	0.568878223668935
HMPREF1120_07525	-0.0883271784156519	6.01893416340854	0.490656911760416	0.483634417431949	0.56894000889858
HMPREF1120_06742	-0.182269916681827	2.99811726326682	0.490047720573788	0.483906018165681	0.569183745844552
HMPREF1120_07562	0.127989229519403	7.58853098162683	0.489719700137547	0.484052366431614	0.569280112078277
HMPREF1120_06698	0.102638855852492	5.50606878305985	0.48831982843901	0.484677749266736	0.569899996453666
HMPREF1120_01731	0.146690521229352	7.9113668358007	0.488227157386078	0.484719196481181	0.569899996453666
HMPREF1120_05393	0.112250105351051	5.06120703254069	0.488107062684218	0.484772917657826	0.569899996453666
HMPREF1120_08048	0.150372147865995	9.66186727364839	0.487707445851825	0.484951746473289	0.57003439526263
HMPREF1120_06133	0.133515658067232	5.11287651532287	0.487072571785889	0.485236077319952	0.570292753727413
HMPREF1120_03887	-0.117034208595095	8.68106895253274	0.486854625484412	0.485333748969433	0.570331694101446
HMPREF1120_07429	-0.101929810181664	6.43029990924272	0.486335899592792	0.48556634444169	0.570529156472705
HMPREF1120_08371	-0.156014571602723	3.56371714250806	0.485193316807998	0.486079326845233	0.571055970663564
HMPREF1120_00644	0.0887768282699214	6.44171320110057	0.48424890027323	0.486504016715594	0.571478930707922
HMPREF1120_08002	0.0898836460988175	7.24353442098652	0.483834044223276	0.486690765571945	0.571622314641053
HMPREF1120_05916	-0.214430362343672	2.63243468777179	0.482729507491327	0.487188556313294	0.572065867195983
HMPREF1120_02619	0.0904251844562592	6.30798872622478	0.48270882444414	0.48719788576632	0.572065867195983
HMPREF1120_03060	0.0946795617300492	5.81608909488267	0.48202414212128	0.487506891193128	0.572352650122714
HMPREF1120_05721	0.0833243098363132	6.03300618010829	0.481282750763892	0.487841857077107	0.572657625065303
HMPREF1120_01379	-0.0857990968111349	5.82120611702169	0.481136716149612	0.48790788160552	0.572657625065303
HMPREF1120_03480	-0.0970268142980914	5.4860994106665	0.481019111393055	0.487961063340696	0.572657625065303
HMPREF1120_03072	-0.151786853252196	3.59822841626966	0.480330613074075	0.488272600649233	0.572947148046378
HMPREF1120_00546	-0.0944050651024022	6.18302710027846	0.479369038861328	0.488708255158274	0.5733822159896
HMPREF1120_01787	0.10253170743543	4.98914012457408	0.4766255269014	0.48995480326115	0.574768431756111
HMPREF1120_06213	-0.0917958913602808	5.74080154661845	0.476099421634854	0.490194450908608	0.574973236352452
HMPREF1120_06129	0.110865738729214	7.27434103072002	0.47465526747329	0.490853287447956	0.575669608649978
HMPREF1120_05998	0.138964843226992	3.96623807711194	0.474165890925266	0.491076880913984	0.575855413566465
HMPREF1120_08646	0.12212238175669	4.81814314738124	0.473735551875436	0.491273641067253	0.576009707590728
HMPREF1120_05259	0.111348149279852	5.38162474877699	0.473499495642548	0.491381626935043	0.576059888196467
HMPREF1120_07599	-0.0851776714231204	5.93522572796706	0.473110272306156	0.491559767000271	0.576192288232047
HMPREF1120_02640	0.10244799342793	7.55550633564284	0.472724088367023	0.491736622707715	0.576260306391932
HMPREF1120_07271	0.093435757435134	6.10479946518635	0.47269878477506	0.491748214382886	0.576260306391932
HMPREF1120_08394	-0.113156444095733	4.90256016586047	0.471799968551598	0.492160262269511	0.57666669818028
HMPREF1120_08418	-0.116796996520569	4.53223340234303	0.469983782453043	0.492994629469151	0.577567750314051
HMPREF1120_00347	-0.100907155603959	5.19226083867741	0.469454997479789	0.493238002068775	0.57777627575315
HMPREF1120_00088	0.0913991364923253	7.47381012929908	0.467852873371909	0.493976609032443	0.578532309269819
HMPREF1120_01317	0.368867124671003	0.930261428336439	0.46777111806498	0.494014349411571	0.578532309269819
HMPREF1120_05527	-0.363802628366358	0.996655690823076	0.46737869154481	0.494195571124374	0.578618841244236
HMPREF1120_09243	0.0871571089746221	6.65734099766723	0.467327556094379	0.494219193585096	0.578618841244236
HMPREF1120_04452	0.124438831038472	5.0481958804328	0.466470275447136	0.49461550438262	0.579006121635875
HMPREF1120_01958	0.232491777508468	2.1090679324178	0.465557639820905	0.495037992451175	0.579423938978945
HMPREF1120_02552	0.129791663713967	4.05242245329667	0.463417119546277	0.496031293050593	0.580509672452402
HMPREF1120_00520	0.0853467932127428	6.50312918739407	0.463037990471789	0.496207576439487	0.58063908275897
HMPREF1120_03310	-0.0791644495523301	6.35158245007997	0.461673884956678	0.496842718184198	0.581191598718787
HMPREF1120_03257	0.0902347670924118	5.65106743453052	0.461622093059908	0.496866860049438	0.581191598718787
HMPREF1120_01271	0.0817739135871623	6.48803417900748	0.461600224588448	0.496877054240176	0.581191598718787
HMPREF1120_05612	-0.211962171728794	3.30034341179069	0.456567725112435	0.499232435219641	0.583869379305978
HMPREF1120_03234	0.0864295213002908	7.07449508004187	0.45581376006393	0.499586944440245	0.584206673020834
HMPREF1120_01095	0.113807461544516	8.60107477262643	0.455485779500723	0.499741291910152	0.584309843425511
HMPREF1120_07851	-0.110121367999022	8.76704660637389	0.454232343449008	0.500331904327291	0.584864658504854
HMPREF1120_01116	-0.214600213966869	2.79250158020059	0.454197849321863	0.500348174527181	0.584864658504854
HMPREF1120_04246	-0.108253268038487	5.03008994748448	0.452919914141138	0.500951585414647	0.585429105754245
HMPREF1120_08134	0.094663371056461	7.59752361017754	0.452894599840984	0.500963550720108	0.585429105754245
HMPREF1120_07779	0.0810349025798342	6.41245281160494	0.452094602649389	0.501341935737049	0.585721588952263
HMPREF1120_02019	0.0944392559033326	6.95132777599238	0.452033319288046	0.501370941764877	0.585721588952263
HMPREF1120_04771	-0.098733973439644	8.38782662191346	0.451945153979906	0.501412676295561	0.585721588952263
HMPREF1120_08430	0.0845566013062787	6.74649395223878	0.451208932470156	0.501761410045828	0.58605149095625
HMPREF1120_00555	-0.0802967726243954	6.77607952581928	0.449385347557751	0.502626987597631	0.586984893537765
HMPREF1120_03935	0.0800412611663696	6.35112402203661	0.448686237925906	0.502959500140992	0.587295600257128
HMPREF1120_05596	0.121827685679973	4.06902051215808	0.446317363633107	0.504088987630514	0.588536713395542
HMPREF1120_07678	-0.135581659229962	4.2593732321498	0.444599509447561	0.504910781644783	0.58941830612879
HMPREF1120_01875	-0.110922064590431	5.17353657499026	0.444005815915034	0.505195328546663	0.589606992092185
HMPREF1120_03291	0.253297650665782	1.82521337880927	0.443983863136358	0.505205855394593	0.589606992092185
HMPREF1120_02512	-0.162938570570549	3.65224371812151	0.440623642614974	0.50682160314236	0.591414565821871
HMPREF1120_03600	0.0881556045541426	5.5719353394431	0.440000725465107	0.507122105208953	0.591657769720748
HMPREF1120_04996	0.25617046111041	1.82428283429661	0.439668093030002	0.507282696223562	0.591657769720748
HMPREF1120_09141	0.129768712095882	4.59580919044745	0.439650447736377	0.50729121760568	0.591657769720748
HMPREF1120_07122	0.100519626698057	7.94748898002033	0.439636756344395	0.507297829713037	0.591657769720748
HMPREF1120_05387	-0.120549786657733	4.26908407121418	0.439258189350925	0.507480713216805	0.59179296155937
HMPREF1120_06262	-0.142197911041987	3.98127467431592	0.438656587873971	0.507771576851327	0.592054020930885
HMPREF1120_04614	0.244092331036002	1.86170185640648	0.436888879243003	0.508627895797272	0.592974236828561
HMPREF1120_05079	0.114815662986019	8.68680388206133	0.436696289902684	0.508721340864752	0.593004945155232
HMPREF1120_06799	0.0811621724794054	6.37992904212244	0.435871810005669	0.509121716514651	0.593393380221574
HMPREF1120_02346	0.102598792444273	5.10544648339052	0.43481046452234	0.509637917667931	0.593859478264883
HMPREF1120_07945	0.0791955231904938	6.12393961113999	0.434773270558953	0.509656023895086	0.593859478264883
HMPREF1120_06068	-0.12610197595447	4.62644863601903	0.434115051409543	0.509976632583702	0.594154713532258
HMPREF1120_02381	-0.135441459098519	5.52717947111983	0.431800772407682	0.511106657054874	0.595392766727382
HMPREF1120_03512	-0.101052003260585	5.09092245377335	0.430062143158257	0.511958457120356	0.596233925650267
HMPREF1120_02502	-0.113747716146967	4.87563308206275	0.430051500930977	0.511963678605208	0.596233925650267
HMPREF1120_03819	-0.0932411710258677	8.20439051009987	0.428358709809938	0.512795405181277	0.597123862905119
HMPREF1120_02160	0.0922434474879468	8.07368114191518	0.426968822050169	0.513480061710629	0.59784233271895
HMPREF1120_08257	0.154352922767608	3.23264170553607	0.426392587567366	0.513764380330941	0.59809456316487
HMPREF1120_07436	-0.0857065425064527	5.64273754741746	0.42560530497918	0.514153275023742	0.598468452500633
HMPREF1120_07516	0.0886368688144693	5.58312676818159	0.425326171300967	0.514291282083852	0.598550251517845
HMPREF1120_04992	-0.0929510826340226	5.6922837114288	0.424737019506228	0.514582777855907	0.598734198355023
HMPREF1120_05968	-0.0822824906031766	6.4385381603859	0.424639339202462	0.514631135163814	0.598734198355023
HMPREF1120_04454	0.266798147952925	1.78687767271344	0.424595998692177	0.514652593720126	0.598734198355023
HMPREF1120_09097	-0.161576476337487	3.04160290430813	0.423139777218858	0.515374499819829	0.59949512372092
HMPREF1120_01995	0.0927026817243335	5.28855835590191	0.422659975219431	0.515612743737699	0.599693316189793
HMPREF1120_01695	0.10980770222694	4.66412827946977	0.422365773786427	0.515758923543286	0.599784393650746
HMPREF1120_01575	0.0802076991881209	6.56312586391747	0.421854470085822	0.516013147279434	0.600001076645836
HMPREF1120_07754	0.0836074501956834	6.41849087674928	0.421246216008321	0.516315860867083	0.60027407742171
HMPREF1120_04528	0.0994854989120711	8.63088605463131	0.420200747710116	0.516836892063282	0.600800791260619
HMPREF1120_01025	-0.16194155741042	3.04077511133464	0.419597605072286	0.517137899811804	0.601071632334199
HMPREF1120_04201	-0.107420990972828	5.71968612413885	0.419093984895941	0.517389474697571	0.601284953695743
HMPREF1120_01333	-0.0907995527995473	6.01217511261039	0.418111038359546	0.517881107404154	0.601777165829127
HMPREF1120_07837	0.104752758353515	6.03362142174457	0.416585958052829	0.518645519443773	0.602586176087908
HMPREF1120_05815	-0.0870710596129434	6.9914500275526	0.416101989945663	0.518888511875171	0.602789244043761
HMPREF1120_08115	-0.11956957326171	4.25109906557121	0.415945379713182	0.518967186155543	0.602801396432246
HMPREF1120_01103	0.117418856965437	4.10770778145179	0.415239057111539	0.519322273189627	0.603134568034792
HMPREF1120_04875	0.0839548525603278	5.70619825471145	0.414019681679995	0.519936292470449	0.603768333319495
HMPREF1120_06195	0.113967040922849	4.66072612900051	0.413824065368333	0.520034914504286	0.603803513266899
HMPREF1120_06145	0.152211167948068	3.12257943900461	0.413220008108037	0.520339664504455	0.604018636386024
HMPREF1120_05950	-0.0993080785298177	8.39814982883967	0.413185873988976	0.520356894738803	0.604018636386024
HMPREF1120_01046	-0.119276027773029	3.98773674583174	0.412302697448775	0.520803054968876	0.604457131174148
HMPREF1120_06446	-0.0974304724398725	4.88333754688882	0.411217244735197	0.521352325748738	0.605015167779593
HMPREF1120_07918	-0.189553599271006	3.25235268960676	0.41028829939929	0.521823212242563	0.605482106957396
HMPREF1120_03785	-0.0830992801368702	6.3257829692722	0.409652419372232	0.522145976274165	0.605737664405673
HMPREF1120_07182	-0.0870467949600413	5.94182207783514	0.409584345035366	0.522180550802582	0.605737664405673
HMPREF1120_00145	-0.225640012323072	2.90296108938428	0.4072417136633	0.523372832993337	0.607041045434063
HMPREF1120_02276	-0.111373174357341	4.35715122219353	0.406571103741425	0.523715028435275	0.607358229170935
HMPREF1120_08428	-0.084509517567053	5.90593431755106	0.406136975410154	0.523936764975021	0.607535650450631
HMPREF1120_03166	0.121952189569615	10.3954742088603	0.405933443945287	0.524040778629512	0.607576536440436
HMPREF1120_03077	-0.120176095205682	4.03691086003223	0.405319232083986	0.524354890676186	0.607860969291021
HMPREF1120_07028	0.327666766358751	1.06289705834647	0.40351889240972	0.525277527070244	0.608850669821582
HMPREF1120_06461	0.108954996708333	5.29044615337611	0.403250609541506	0.525415263680434	0.608905432912449
HMPREF1120_08004	-0.0878962335744622	5.41444465394027	0.403158473247006	0.525462581350044	0.608905432912449
HMPREF1120_02499	0.103617593419266	5.38638382376145	0.402248775212031	0.525930175063858	0.609367373415408
HMPREF1120_02802	-0.103985343202569	5.1683538539711	0.401205977656457	0.526467096181432	0.609909508253188
HMPREF1120_00224	0.099951023275792	5.13092427650182	0.400496623357452	0.526832891316005	0.61025327835359
HMPREF1120_02050	-0.213191140708932	2.12406171906139	0.398597684741909	0.527814360828376	0.611310027082616
HMPREF1120_02113	0.126996659200536	4.01584786440927	0.396532903521721	0.528885263865881	0.612470066411058
HMPREF1120_04314	-0.0930544221821347	6.93977857294154	0.396273422314753	0.529020119648632	0.612545964011395
HMPREF1120_09011	-0.0964725845480548	4.97220068565618	0.395620229036632	0.529359865864141	0.612859050784936
HMPREF1120_00473	0.101572561021681	5.03383953087438	0.394867695614224	0.529751767580492	0.613232429933038
HMPREF1120_03874	0.127893974482179	8.2324968773877	0.393657221197083	0.530383248352732	0.613883007949324
HMPREF1120_02935	-0.0902106189764627	5.54997827960425	0.393038178549266	0.530706713881025	0.61417208810615
HMPREF1120_05384	0.0936092446154586	5.81870310289187	0.392913301651754	0.530772008245634	0.61417208810615
HMPREF1120_00427	-0.183917252262698	2.73089285995263	0.391309649190968	0.531611796734868	0.615063295070179
HMPREF1120_01192	0.085587252597103	7.51259663804852	0.390170435583244	0.532209827187143	0.615674596524778
HMPREF1120_02587	0.0802673459824852	6.6125228031508	0.389956798362439	0.532322111227282	0.615723887030824
HMPREF1120_00302	-0.147756226526084	3.15999173992083	0.388296576244949	0.533196155214871	0.616654158308312
HMPREF1120_07387	0.1650679279694	3.22771878636062	0.387663230231545	0.533530271599702	0.616959828595468
HMPREF1120_05025	0.157131837993368	3.59221274985801	0.386956059347544	0.533903781501635	0.617310966522301
HMPREF1120_03930	-0.100586017152149	5.23618886258266	0.386671052006485	0.534054449071276	0.617404391214399
HMPREF1120_02880	0.264846383192886	1.56028591957183	0.386395848319911	0.534200007080875	0.617491885228737
HMPREF1120_07692	-0.180670247703229	3.24258537349462	0.384395316117198	0.535260273817958	0.618636547178825
HMPREF1120_01390	-0.0865882055858546	5.4962822374396	0.382622164982728	0.536203228237815	0.619645341694465
HMPREF1120_02501	0.0961433669266899	5.46485586456424	0.381697085610413	0.536696381439534	0.619971038222844
HMPREF1120_05972	-0.268309365241536	1.60520100299895	0.38166091140825	0.53671568241923	0.619971038222844
HMPREF1120_01664	-0.107197654787961	4.43276634987216	0.381612544411573	0.53674149091797	0.619971038222844
HMPREF1120_04631	-0.146331572505631	3.47707099398096	0.381517538718632	0.536792192278286	0.619971038222844
HMPREF1120_01078	0.142033550642997	3.86573820188011	0.381435749351396	0.536835847513998	0.619971038222844
HMPREF1120_08239	-0.0912853962890338	8.22196192464176	0.379310868863977	0.53797227857044	0.621202276979874
HMPREF1120_08106	-0.0969361546915366	4.82708873480584	0.378809544177109	0.538241037691719	0.62143141495711
HMPREF1120_08913	0.0731935117244232	6.26111170359279	0.378306773568776	0.538510818351835	0.621661672341628
HMPREF1120_07130	0.109643252987901	7.16409860838247	0.377986094820459	0.538683019799704	0.621760173372138
HMPREF1120_00951	-0.135274636909916	3.81029021228016	0.377885867112827	0.538736861775541	0.621760173372138
HMPREF1120_05333	-0.105922869394219	4.3504003168471	0.377642926690936	0.538867409361566	0.62182962869263
HMPREF1120_08041	-0.29299937904123	1.23753206369916	0.376651466277832	0.539400785583801	0.622363851965537
HMPREF1120_05463	0.082484335353752	6.06262362543913	0.376215307793921	0.539635732027115	0.622553650642769
HMPREF1120_03021	-0.0931092389344127	5.62175967328872	0.37598706674812	0.539758753843099	0.622614294179802
HMPREF1120_08760	0.127257831691835	4.14203654001994	0.375322526617012	0.540117233455849	0.622946488129645
HMPREF1120_03919	-0.167363867721938	3.11259592198501	0.375051854350794	0.540263370046009	0.623033720618111
HMPREF1120_03881	0.105030584846016	5.35438293726248	0.374675764762454	0.540466542111123	0.623186695281315
HMPREF1120_08187	-0.0858545824521983	5.41465640620026	0.373923406423148	0.540873404065209	0.623574464673745
HMPREF1120_02752	-0.115248348603804	4.26385242188921	0.373536165575577	0.541083036268412	0.623734775828849
HMPREF1120_00220	0.0776955890514627	5.97224644465091	0.372520012595595	0.541633839529996	0.624288279630439
HMPREF1120_06882	0.0777402720420379	6.30624439149506	0.372010225808525	0.541910556731933	0.624525768106428
HMPREF1120_04608	-0.0968000222917547	5.59147149130352	0.369854508246727	0.54308358428367	0.625796014384508
HMPREF1120_05063	-0.0814305610821496	6.41135454920251	0.369046416511467	0.543524512162348	0.626222439892916
HMPREF1120_02002	-0.111701743570817	4.31973313979382	0.368780569345199	0.543669713726032	0.626308077199445
HMPREF1120_08398	-0.257553806463071	1.64934173621882	0.368066365734154	0.544060155602187	0.626647096849338
HMPREF1120_02576	-0.141122799460141	4.38128023494257	0.367982888570403	0.544105824841571	0.626647096849338
HMPREF1120_03606	0.113846449842823	4.76422060581374	0.366164192616214	0.545102572098586	0.627713243371801
HMPREF1120_04290	0.082960699551947	5.56722152698645	0.365688781959479	0.54536368128856	0.627932097921434
HMPREF1120_07252	-0.0854012448254517	5.91257990169098	0.365343734118501	0.545553336682663	0.628068634218955
HMPREF1120_04697	-0.289924743967143	1.23650680477745	0.364422429920229	0.546060330903761	0.628570423889089
HMPREF1120_07591	0.207469948072361	2.05994864887511	0.364040898764687	0.546270543793673	0.628730502149607
HMPREF1120_03380	-0.107027070387483	4.14182903592875	0.362260109652916	0.547253699991488	0.629780042560851
HMPREF1120_03148	-0.229335715740305	1.80615040228959	0.360647681715401	0.548146749541396	0.630725628346005
HMPREF1120_08858	-0.178760326037001	2.57296347886587	0.359981249896189	0.54851664901105	0.631069083102545
HMPREF1120_01155	-0.186061286692892	3.03391430282185	0.359554653219595	0.548753673764384	0.631259595815655
HMPREF1120_02244	-0.0766465900424692	7.05138247957524	0.35940760166332	0.548835422550258	0.631271460246861
HMPREF1120_09213	0.0724066843513707	6.22824680377733	0.358280415398485	0.549462803156489	0.631902591403993
HMPREF1120_04513	-0.106583788046614	5.19360947719236	0.358164944260471	0.549527148912491	0.631902591403993
HMPREF1120_07200	-0.104734921041914	5.00809943780562	0.357447250592841	0.549927396547762	0.632280562489275
HMPREF1120_06844	0.125151587030548	4.14767964391681	0.357062361063244	0.550142268756258	0.63237761025085
HMPREF1120_04609	-0.0824869642491413	5.46086615880789	0.357039700294979	0.550154924477599	0.63237761025085
HMPREF1120_04478	-0.104019222863891	4.39346731244909	0.356761013684496	0.550310611624868	0.632474297688771
HMPREF1120_03159	0.103133298776429	10.30462121469	0.355581472461559	0.550970472457782	0.633150333564294
HMPREF1120_08709	-0.0776372045605518	5.71657554482341	0.354706030248758	0.551461173613205	0.633631828269392
HMPREF1120_02797	0.0845449543317704	5.35565393375593	0.354532628373905	0.551558465818562	0.633661227566125
HMPREF1120_00054	0.0774751066343552	6.86479892910863	0.353504637351239	0.55213591305124	0.634242176476512
HMPREF1120_02338	-0.0960571293112319	5.04884788269153	0.352554228618666	0.552670792343432	0.634774082653874
HMPREF1120_05814	0.0915865296133638	5.55259421141841	0.352128037220006	0.552910964796372	0.634967406875314
HMPREF1120_06603	0.0904257023293533	7.99682574776893	0.350895680052028	0.553606544743636	0.6356836065358
HMPREF1120_06655	-0.0739478025352823	6.81705892713305	0.350645682219902	0.553747852430941	0.635763254765783
HMPREF1120_04300	-0.0696329752927308	6.20556089625357	0.350433945030332	0.553867587063936	0.635818117288127
HMPREF1120_05742	-0.0712615825490079	6.39643682422438	0.349850591511515	0.554197718771177	0.636114461719819
HMPREF1120_02971	0.36043026413342	0.668169338328131	0.349625518574797	0.554325191490812	0.636118190268248
HMPREF1120_02364	-0.07269345972315	6.96169001964958	0.349590668542636	0.554344934169489	0.636118190268248
HMPREF1120_05593	-0.202293669897819	2.18375217009322	0.349126383359777	0.554608080311348	0.636267345581913
